"","date","tot_phyto","chrooco","nosto","oscillato","tot_cyanobac","r_chrooco","r_nosto","r_oscillato","r_cyanobac","d_chrooco","d_nosto","d_oscillato","d_cyanobac","NH4_N","NO3_N","PO4_P","temperature","depth","tot_zoo","microzoo","daphniidae","cyclopoida","calanoida","lake"
"12",2015-03-16,199196400,NA,NA,4906000,4906000,NA,NA,0.0246289591578964,0.0246289591578964,NA,NA,194290400,194290400,NA,0.567647058823529,0.0144882352941176,5.05058823529412,"0_85m",524110,204510,8075,70125,126650,"SEM"
"13",2005-11-07,206793500,1210000,3510000,4060000,8780000,0.00585124774231298,0.0169734541946434,0.0196331122593312,0.0424578141962876,205583500,203283500,202733500,198013500,NA,0.514705882352941,0.0169882352941176,8.08522222222222,"0_85m",839940,377100,106970,245410,90360,"SEM"
"14",1988-02-29,230942800,550000,NA,1.33e+08,133550000,0.00238154209613809,NA,0.575900179611575,0.578281721707713,230392800,NA,97942800,97392800,NA,0.859375,0.121,4.4,"0_85m",112395,33165,2260,26710,49355,"SEM"
"15",1987-03-02,249101000,365000,NA,7700000,8065000,0.00146526910771133,NA,0.0309111565188418,0.0323764256265531,248736000,NA,241401000,241036000,0.013125,0.863125,0.133625,3.42352941176471,"0_85m",61937000,35750000,2212000,11305000,9828000,"SEM"
"16",2009-12-09,276276900,96000,NA,NA,96000,0.000347477476401393,NA,NA,0.000347477476401393,276180900,NA,NA,276180900,NA,0.505882352941176,0.013,6.115625,"0_85m",1684285,675100,303600,87395,313850,"SEM"
"17",2006-01-30,281536200,12000,1710000,8400000,10122000,4.26232932035028e-05,0.00607381928149915,0.0298363052424519,0.0359527478171546,281524200,279826200,273136200,271414200,NA,0.620352941176471,0.0140235294117647,3.77383333333333,"0_85m",1047720,692470,16590,178880,153000,"SEM"
"18",2008-12-09,294143500,6698000,NA,3150000,9848000,0.0227711984116596,NA,0.0107090586737426,0.0334802570854022,287445500,NA,290993500,284295500,NA,0.577058823529412,0.0201941176470588,5.94545454545455,"0_85m",1017380,624600,64040,102950,141420,"SEM"
"19",2007-02-05,295057000,NA,NA,5880000,5880000,NA,NA,0.019928352826742,0.019928352826742,NA,NA,289177000,289177000,NA,0.629588235294118,0.0127647058823529,4.91333333333333,"0_85m",1766410,1222550,38015,286830,203720,"SEM"
"20",2012-03-12,297133600,NA,1008000,3080000,4088000,NA,0.00339241337903219,0.0103657075470428,0.013758120926075,NA,296125600,294053600,293045600,NA,0.562941176470588,0.00252352941176471,3.54147058823529,"0_85m",2173535,1702550,22610,82960,297500,"SEM"
"21",2006-03-27,301661000,NA,1032000,11900000,12932000,NA,0.00342105873811994,0.0394482548290962,0.0428693135672162,NA,300629000,289761000,288729000,NA,0.630941176470588,0.0117411764705882,3.94777777777778,"0_85m",2228670,953010,11990,615000,640400,"SEM"
"22",1987-03-30,318106000,4050000,NA,9100000,13150000,0.0127316051882077,NA,0.028606816595726,0.0413384217839337,314056000,NA,309006000,304956000,NA,0.91625,0.117,3.62352941176471,"0_85m",46598000,21985000,1122500,5388000,15937000,"SEM"
"23",2005-01-03,323939200,386000,NA,7.7e+07,77386000,0.00119158163013306,NA,0.237698926218253,0.238890507848386,323553200,NA,246939200,246553200,NA,0.528470588235294,0.0178823529411765,5.48127777777778,"0_85m",1506380,793500,45085,449405,182710,"SEM"
"24",2011-03-14,333562600,NA,NA,420000,420000,NA,NA,0.00125913396765705,0.00125913396765705,NA,NA,333142600,333142600,NA,0.634117647058824,0.0101941176470588,3.89333333333333,"0_85m",436815,195755,3315,54740,175865,"SEM"
"25",2007-01-08,346563000,NA,NA,35700000,35700000,NA,NA,0.103011573653275,0.103011573653275,NA,NA,310863000,310863000,NA,0.596,0.0141352941176471,5.07,"0_85m",1659500,1107475,25445,373180,139960,"SEM"
"26",2004-11-08,353338000,18850000,NA,44800000,63650000,0.0533483520028981,NA,0.126790778235004,0.180139130237903,334488000,NA,308538000,289688000,NA,0.504058823529412,0.0200117647058824,8.15711111111111,"0_85m",885620,451520,69410,133610,164840,"SEM"
"27",2006-02-27,371949500,12000,3510000,4060000,7582000,3.22624442296602e-05,0.00943676493717561,0.0109154602977017,0.020384487679107,371937500,368439500,367889500,364367500,NA,0.609941176470588,0.0136235294117647,3.55383333333333,"0_85m",1709310,902750,25650,281530,490350,"SEM"
"28",2018-03-26,381252000,NA,NA,1.33e+08,1.33e+08,NA,NA,0.348850628980307,0.348850628980307,NA,NA,248252000,248252000,NA,0.453705882352941,0.0198411764705882,4.66323529411765,"0_85m",1241425,764150,85085,167535,210800,"SEM"
"29",2006-09-18,392956000,4800000,12600000,NA,17400000,0.01221510805281,0.0320646586386262,NA,0.0442797666914362,388156000,380356000,NA,375556000,NA,0.567529411764706,0.0106882352941176,9.67316666666667,"0_85m",1224690,484030,190700,122760,150360,"SEM"
"30",2011-09-26,398383000,6600000,NA,NA,6600000,0.0165669719842463,NA,NA,0.0165669719842463,391783000,NA,NA,391783000,NA,0.487058823529412,0.00637647058823529,10.4364705882353,"0_85m",1757290,552500,372300,178245,278800,"SEM"
"31",1995-12-05,430565000,NA,22400000,3.01e+08,323400000,NA,0.0520246652654071,0.699081439503908,0.751106104769315,NA,408165000,129565000,107165000,NA,0.569187505882353,0.0559434529411765,6.55444444444444,"0_85m",312910,148860,18500,58950,83300,"SEM"
"32",2005-12-05,436758000,16000,NA,NA,16000,3.66335590876412e-05,NA,NA,3.66335590876412e-05,436742000,NA,NA,436742000,NA,0.554258841176471,0.0147705882352941,5.70944444444444,"0_85m",623040,301700,36980,114300,161900,"SEM"
"33",2011-11-07,439228000,296000,NA,2660000,2956000,0.000673909677889388,NA,0.00605608021346544,0.00672998989135483,438932000,NA,436568000,436272000,NA,0.485294117647059,0.00669411764705882,8.43352941176471,"0_85m",1306960,718250,73100,136765,345100,"SEM"
"34",2005-03-29,503997900,NA,NA,11900000,11900000,NA,NA,0.0236112094911507,0.0236112094911507,NA,NA,492097900,492097900,NA,0.530411764705882,0.00770588235294118,5.08577777777778,"0_85m",841540,185100,8070,309020,310400,"SEM"
"35",1988-01-04,519979000,70000,126000,39200000,39396000,0.000134620821225473,0.000242317478205851,0.0753876598862646,0.075764598185696,519909000,519853000,480779000,480583000,NA,0.810625,0.128,5.26875,"0_85m",745565,455500,8540,127545,133200,"SEM"
"36",2010-09-20,526833000,20340000,NA,280000,20620000,0.038608059859576,NA,0.000531477716847654,0.0391395375764236,506493000,NA,526553000,506213000,NA,0.520705882352941,0.00903529411764706,10.2109677419355,"0_85m",2087855,714000,382500,102255,204850,"SEM"
"37",1998-03-30,529538000,NA,2660000,193900000,196560000,NA,0.00502324667918072,0.366168244771858,0.371191491451038,NA,526878000,335638000,332978000,NA,0.571176470588235,0.0482941176470588,5.39444444444444,"0_85m",388529,207334.9,3450,41969.3,130433,"SEM"
"38",2004-12-13,530871500,710000,NA,105060000,105770000,0.00133742346311678,NA,0.197900998640914,0.199238422104031,530161500,NA,425811500,425101500,NA,0.514647058823529,0.0167764705882353,6.00588888888889,"0_85m",1099210,647090,105480,240440,92340,"SEM"
"39",2006-07-17,531270000,2.4e+07,1710000,NA,25710000,0.0451747698910159,0.00321870235473488,NA,0.0483934722457507,507270000,529560000,NA,505560000,NA,0.565382405882353,0.0112470588235294,9.98805555555556,"0_85m",2761830,1224200,648100,291630,327050,"SEM"
"40",2018-10-15,531868000,8140000,NA,2.17e+08,225140000,0.0153045492490618,NA,0.40799596892462,0.423300518173682,523728000,NA,314868000,306728000,NA,0.374529411764706,0.0160117647058824,10.0502941176471,"0_85m",947835,442510,207230,86190,145860,"SEM"
"41",2010-10-18,532134400,10398000,NA,1400000,11798000,0.0195401763163592,NA,0.00263091429533592,0.0221710906116951,521736400,NA,530734400,520336400,NA,0.519058823529412,0.00958823529411765,8.87515151515152,"0_85m",1313250,586500,167620,79390,217600,"SEM"
"42",1986-05-26,538825000,6e+06,1440000,194600000,202040000,0.0111353407878254,0.00267248178907809,0.361156219551803,0.374964042128706,532825000,537385000,344225000,336785000,0.0225,0.709375,0.11575,7.12941176470588,"0_85m",101621300,2595000,9107300,21899000,15235000,"SEM"
"43",2014-10-13,548057000,118750000,NA,16800000,135550000,0.216674542976369,NA,0.030653745869499,0.247328288845868,429307000,NA,531257000,412507000,NA,0.458235294117647,0.00999411764705882,10.5294117647059,"0_85m",1334585,612000,371450,48365,170000,"SEM"
"44",1998-03-02,556535000,550000,NA,94500000,95050000,0.000988257701671952,NA,0.16980064146909,0.170788899170762,555985000,NA,462035000,461485000,NA,0.579411764705882,0.0441764705882353,4.69444444444444,"0_85m",458410,313150,700,59490,70035,"SEM"
"45",2009-06-22,563580000,NA,NA,1260000,1260000,NA,NA,0.00223570744171191,0.00223570744171191,NA,NA,562320000,562320000,NA,0.441176470588235,0.0098,9.27558823529412,"0_85m",4858640,1598700,955300,374050,120290,"SEM"
"46",2004-10-11,574114500,19800000,NA,70000,19870000,0.0344878939654024,NA,0.000121926897857483,0.0346098208632599,554314500,NA,574044500,554244500,NA,0.442588235294118,0.0155558823529412,9.39661111111111,"0_85m",895870,252700,152535,196390,133220,"SEM"
"47",1986-06-23,581520000,50000,NA,18410000,18460000,8.59815655523456e-05,NA,0.0316584124363736,0.031744394001926,581470000,NA,563110000,563060000,NA,0.81875,0.124375,8.21176470588235,"0_85m",320231500,25150000,7235000,8221000,14025500,"SEM"
"48",2008-03-03,587341600,40200000,NA,NA,40200000,0.0684439855784096,NA,NA,0.0684439855784096,547141600,NA,NA,547141600,NA,0.613235294117647,0.0130294117647059,4.85235294117647,"0_85m",1341250,471470,10865,252740,578500,"SEM"
"49",2009-09-14,597269000,288000,NA,574000,862000,0.000482194789952266,NA,0.000961041004974308,0.00144323579492657,596981000,NA,596695000,596407000,NA,0.526470588235294,0.0118352941176471,10.1379411764706,"0_85m",1496845,313540,715920,112320,174530,"SEM"
"50",1986-04-01,599628000,NA,NA,462300000,462300000,NA,NA,0.770978006363946,0.770978006363946,NA,NA,137328000,137328000,NA,0.729375,0.1310625,3.9,"0_85m",27268000,5160000,598000,7804500,9660000,"SEM"
"51",1987-01-05,601106000,235000,NA,223200000,223435000,0.000390946022831248,NA,0.371315541684828,0.371706487707659,600871000,NA,377906000,377671000,NA,0.715625,0.126,4.88823529411765,"0_85m",67285500,22390000,10424000,22074000,7670500,"SEM"
"52",2005-08-16,621851000,330000,NA,NA,330000,0.000530673746604894,NA,NA,0.000530673746604894,621521000,NA,NA,621521000,NA,0.523488241176471,0.0111588235294118,9.66605555555556,"0_85m",2589760,1175240,390680,220340,103950,"SEM"
"53",2012-09-17,622088400,175288000,NA,16800000,192088000,0.281773458563124,NA,0.0270058081777445,0.308779266740868,446800400,NA,605288400,430000400,NA,0.471117647058824,0.00579411764705882,9.49870967741935,"0_85m",2283440,782000,943500,122910,188700,"SEM"
"54",2001-02-05,623120000,13800000,NA,NA,13800000,0.0221466170240082,NA,NA,0.0221466170240082,609320000,NA,NA,609320000,NA,0.574823529411765,0.0302941176470588,5.06344444444444,"0_85m",722660,209000,48750,150520,267860,"SEM"
"55",2007-03-06,626242000,NA,NA,23800000,23800000,NA,NA,0.0380044775023074,0.0380044775023074,NA,NA,602442000,602442000,NA,0.743235294117647,0.0107470588235294,5.135,"0_85m",676985,408500,5115,126435,133430,"SEM"
"56",2007-11-12,637737000,7800000,NA,11900000,19700000,0.0122307471575273,NA,0.018659729637766,0.0308904767952934,629937000,NA,625837000,618037000,NA,0.558470588235294,0.0152823529411765,7.14833333333333,"0_85m",1228305,488900,102965,38315,444650,"SEM"
"57",2009-03-30,641198000,NA,NA,1050000,1050000,NA,NA,0.00163755969294976,0.00163755969294976,NA,NA,640148000,640148000,NA,0.621,0.0137823529411765,4.26909090909091,"0_85m",1056730,392550,11010,269465,345645,"SEM"
"58",2001-05-28,644380000,28800000,4500000,1.4e+07,47300000,0.0446941245848723,0.00698345696638629,0.0217263105620907,0.0734038921133493,615580000,639880000,630380000,597080000,NA,0.552647058823529,0.0250411764705882,9.00727777777778,"0_85m",2628580,344500,620300,284100,402080,"SEM"
"59",2004-09-13,653019000,15816000,NA,19600000,35416000,0.0242198159624758,NA,0.0300144406211764,0.0542342565836522,637203000,NA,633419000,617603000,NA,0.475470588235294,0.0149647058823529,10.379,"0_85m",2048120,449830,223090,447890,211580,"SEM"
"60",1993-03-29,667313000,NA,4690000,1.4e+08,144690000,NA,0.00702818617350479,0.209796602194173,0.216824788367678,NA,662623000,527313000,522623000,NA,0.706297717647059,0.0671092588235294,4.40555555555556,"0_85m",547630,255240,6060,66460,192580,"SEM"
"61",1987-12-07,690142000,550000,13440000,22400000,36390000,0.000796937441859791,0.0194742531247193,0.0324570885411988,0.0527282791077778,689592000,676702000,667742000,653752000,NA,0.774375,0.1318125,5.71176470588235,"0_85m",6516000,3600000,202500,1308000,1344000,"SEM"
"62",2005-06-20,692585300,NA,NA,3220000,3220000,NA,NA,0.00464924681479668,0.00464924681479668,NA,NA,689365300,689365300,NA,0.530917664705882,0.0111882352941176,9.30555555555556,"0_85m",2206580,687910,416510,188350,174200,"SEM"
"63",2009-10-12,735349000,36520000,NA,910000,37430000,0.0496634931168738,NA,0.00123750763243032,0.0509010007493041,698829000,NA,734439000,697919000,NA,0.505,0.0138117647058824,8.70833333333333,"0_85m",1014375,484440,75140,57160,221470,"SEM"
"64",2000-01-31,765070000,14030000,NA,137200000,151230000,0.0183381912766152,NA,0.179329995948083,0.197668187224698,751040000,NA,627870000,613840000,NA,0.544235294117647,0.0197,4.11522222222222,"0_85m",1589780,201000,69610,598865,677550,"SEM"
"65",1986-04-28,790845000,4550000,NA,725900000,730450000,0.00575333978213177,NA,0.91787897754933,0.923632317331462,786295000,NA,64945000,60395000,NA,0.77875,0.1310625,4.6375,"0_85m",36980000,14600000,NA,6689500,7755000,"SEM"
"66",2012-05-14,796390800,2400000,NA,6160000,8560000,0.00301359583762143,NA,0.00773489598322833,0.0107484918208498,793990800,NA,790230800,787830800,NA,0.519058823529412,0.0022,7.00088235294118,"0_85m",984045,185300,46665,434180,249900,"SEM"
"67",2010-05-10,801271165,1.44e+08,NA,336000,144336000,0.179714441614781,NA,0.000419333697101156,0.180133775311882,657271165,NA,800935165,656935165,NA,0.517647058823529,0.00777058823529412,6.51470588235294,"0_85m",987955,203150,8330,240975,320450,"SEM"
"68",2005-10-10,817434000,1e+05,1710000,8400000,10210000,0.000122334035530697,0.00209191200757492,0.0102760589845786,0.0124903050276842,817334000,815724000,809034000,807224000,NA,0.523194129411765,0.0126,8.617,"0_85m",1504860,570100,131440,366830,195190,"SEM"
"69",2009-05-25,819688000,NA,NA,2870000,2870000,NA,NA,0.00350133221420833,0.00350133221420833,NA,NA,816818000,816818000,NA,0.548823529411765,0.00953529411764706,8.36058823529412,"0_85m",2239295,498860,624600,238630,168135,"SEM"
"70",2002-03-04,842273000,10200000,NA,1.61e+08,171200000,0.012110087821882,NA,0.191149425423823,0.203259513245705,832073000,NA,681273000,671073000,NA,0.610764705882353,0.0271176470588235,4.75927777777778,"0_85m",449600,173100,840,36400,236690,"SEM"
"71",2006-10-09,860289000,NA,1710000,NA,1710000,NA,0.00198770413198355,NA,0.00198770413198355,NA,858579000,NA,858579000,NA,0.599547111764706,0.0125058823529412,8.92394444444444,"0_85m",1642710,894730,148410,205630,338670,"SEM"
"72",1987-07-20,879983000,1650000,NA,6720000,8370000,0.00187503622229066,NA,0.00763651115987468,0.00951154738216534,878333000,NA,873263000,871613000,NA,1.02125,0.114125,8.41764705882353,"0_85m",186497000,41840000,46220000,19990000,11743000,"SEM"
"73",2008-11-10,880901600,29224000,NA,630000,29854000,0.0331751015096351,NA,0.000715176360220029,0.0338902778698552,851677600,NA,880271600,851047600,NA,0.501176470588235,0.0181470588235294,8.17529411764706,"0_85m",1142455,540600,208995,76975,153860,"SEM"
"74",2008-05-26,886472000,5300000,NA,5810000,11110000,0.0059787562382117,NA,0.00655407051773773,0.0125328267559494,881172000,NA,880662000,875362000,NA,0.582352941176471,0.0126529411764706,8.60117647058824,"0_85m",1674085,276400,117410,171135,232440,"SEM"
"75",1999-03-01,887675000,NA,11340000,4.48e+08,459340000,NA,0.0127749457853381,0.504689216210888,0.517464161996226,NA,876335000,439675000,428335000,NA,0.539470588235294,0.0301,3.81233333333333,"0_85m",1025925,575500,595,165000,279000,"SEM"
"76",2003-02-03,890610000,NA,NA,2.31e+08,2.31e+08,NA,NA,0.259372789436454,0.259372789436454,NA,NA,659610000,659610000,NA,0.561294117647059,0.0191235294117647,5.08233333333333,"0_85m",854660,312000,37400,213120,259700,"SEM"
"77",2004-02-02,921830000,22600000,NA,3.15e+08,337600000,0.024516450972522,NA,0.341711595413471,0.366228046385993,899230000,NA,606830000,584230000,NA,0.521176470588235,0.0146294117647059,4.66255555555556,"0_85m",448870,195600,21740,92980,129580,"SEM"
"78",2001-12-10,939500000,4200000,NA,1.19e+08,123200000,0.00447046301224055,NA,0.126663118680149,0.13113358169239,935300000,NA,820500000,816300000,NA,0.6100625,0.02994375,6.45222222222222,"0_85m",841430,361000,170300,101660,173200,"SEM"
"79",2014-04-07,939933000,NA,NA,2.1e+07,2.1e+07,NA,NA,0.0223420179948996,0.0223420179948996,NA,NA,918933000,918933000,NA,0.517764705882353,0.00396176470588235,6.05970588235294,"0_85m",1423750,578850,14535,305660,441150,"SEM"
"80",2002-12-09,945340000,4100000,NA,2.24e+08,228100000,0.0043370639135126,NA,0.236951784543127,0.24128884845664,941240000,NA,721340000,717240000,NA,0.539588235294118,0.0221705882352941,6.77438888888889,"0_85m",246190,159540,13830,13400,49770,"SEM"
"81",2007-06-25,988218000,NA,NA,35700000,35700000,NA,NA,0.0361256321985635,0.0361256321985635,NA,NA,952518000,952518000,NA,0.568876511764706,0.0104529411764706,10.0988888888889,"0_85m",3245570,1934060,358900,446950,197100,"SEM"
"82",2009-08-24,1008103600,22200000,NA,7e+05,22900000,0.022021546198228,NA,0.000694373078322506,0.0227159192765505,985903600,NA,1007403600,985203600,NA,0.510588235294118,0.0112235294117647,10.65,"0_85m",2213190,827500,442700,154720,175180,"SEM"
"83",1989-01-30,1028595000,NA,NA,9.1e+08,9.1e+08,NA,NA,0.884701947802585,0.884701947802585,NA,NA,118595000,118595000,NA,0.7025,0.107,4.7,"0_85m",942440,502100,28600,146160,220750,"SEM"
"84",2002-01-07,1028900000,9.6e+07,NA,9.1e+07,1.87e+08,0.093303528039654,NA,0.0884439692875887,0.181747497327243,932900000,NA,937900000,841900000,NA,0.6558125,0.0286875,4.92872222222222,"0_85m",692270,166400,38815,120800,335975,"SEM"
"85",2004-03-01,1028980000,3700000,NA,2.1e+08,213700000,0.0035957938929814,NA,0.204085599331377,0.207681393224358,1025280000,NA,818980000,815280000,NA,0.506176470588235,0.0145882352941176,4.41327777777778,"0_85m",513475,229700,8950,101155,170660,"SEM"
"86",2000-02-28,1044868000,10200000,1260000,3.29e+08,340460000,0.00976199864480489,0.0012058939502406,0.314872309229491,0.325840201824537,1034668000,1043608000,715868000,704408000,NA,0.559176470588235,0.0188764705882353,4.171,"0_85m",479465,144160,3745,119255,201540,"SEM"
"87",2002-11-11,1045523000,7e+06,513000,4.13e+08,420513000,0.00669521378295839,0.000490663524379664,0.395017613194545,0.402203490501883,1038523000,1045010000,632523000,625010000,NA,0.462235294117647,0.0212117647058824,7.746,"0_85m",122990,51500,3950,18040,43600,"SEM"
"88",2001-01-08,1083503000,NA,NA,29400000,29400000,NA,NA,0.027134211903428,0.027134211903428,NA,NA,1054103000,1054103000,NA,0.610235294117647,0.0432470588235294,5.65833333333333,"0_85m",1104350,341500,138550,305380,290350,"SEM"
"89",1989-01-03,1083540000,NA,NA,5.6e+08,5.6e+08,NA,NA,0.516824482714067,0.516824482714067,NA,NA,523540000,523540000,NA,0.68125,0.108875,5.3,"0_85m",888700,470150,52800,102020,211400,"SEM"
"90",2003-03-05,1085815000,380000,NA,2.94e+08,294380000,0.000349967535906209,NA,0.270764356727435,0.271114324263341,1085435000,NA,791815000,791435000,NA,0.565823529411765,0.0168176470588235,4.42444444444444,"0_85m",475510,83900,8195,222530,150730,"SEM"
"91",2006-04-24,1090007600,NA,NA,8400000,8400000,NA,NA,0.0077063682858725,0.0077063682858725,NA,NA,1081607600,1081607600,NA,0.689764705882353,0.00868823529411765,5.71244444444444,"0_85m",1844720,686770,5765,596950,544800,"SEM"
"92",2006-11-06,1101353500,10950000,6930000,16100000,33980000,0.009942311891686,0.00629225766295744,0.014618376388689,0.0308529459433325,1090403500,1094423500,1085253500,1067373500,NA,0.610176470588235,0.0158235294117647,7.71944444444444,"0_85m",1267560,760300,99030,152970,233920,"SEM"
"93",2000-10-09,1101851000,69300000,NA,2.1e+07,90300000,0.0628941662711201,NA,0.0190588382639758,0.0819530045350959,1032551000,NA,1080851000,1011551000,NA,0.468823529411765,0.0372176470588235,9.05838888888889,"0_85m",1145230,35050,290010,76785,182980,"SEM"
"94",2012-10-08,1113679000,20850000,NA,30800000,51650000,0.0187217322047017,NA,0.0276560840242116,0.0463778162289134,1092829000,NA,1082879000,1062029000,NA,0.481235294117647,0.00738235294117647,9.44941176470588,"0_85m",966025,510000,208250,35615,131580,"SEM"
"95",2015-10-19,1117980000,194960000,3e+05,61600000,256860000,0.174385946081325,0.000268341115225675,0.0550993756596719,0.229753662856223,923020000,1117680000,1056380000,861120000,NA,0.428235294117647,0.0194588235294118,9.06705882352941,"0_85m",935085,386750,226270,45220,151045,"SEM"
"96",2004-08-16,1184032600,97096000,NA,9.1e+07,188096000,0.0820044988626158,NA,0.0768559919718427,0.158860490834458,1086936600,NA,1093032600,995936600,NA,0.476205882352941,0.0140058823529412,10.4623333333333,"0_85m",3141190,1125050,467900,887740,155740,"SEM"
"97",2017-03-27,1207746000,40000,NA,2.52e+08,252040000,3.31195466596453e-05,NA,0.208653143955766,0.208686263502425,1207706000,NA,955746000,955706000,NA,0.436352941176471,0.0150705882352941,5.47147058823529,"0_85m",880600,532950,9095,107865,190400,"SEM"
"98",2006-05-23,1209991000,NA,NA,8400000,8400000,NA,NA,0.00694220039653187,0.00694220039653187,NA,NA,1201591000,1201591000,NA,0.658235294117647,0.00823529411764706,7.11955555555556,"0_85m",2138660,1030010,65200,525140,486850,"SEM"
"99",1995-01-31,1213997000,NA,NA,6.37e+08,6.37e+08,NA,NA,0.524712993524696,0.524712993524696,NA,NA,576997000,576997000,0.00810967058823529,0.678098952941177,0.0732256294117647,5.03044444444444,"0_85m",1027555,603000,62665,142390,195225,"SEM"
"100",1994-01-31,1223000600,NA,NA,8.89e+08,8.89e+08,NA,NA,0.726900706344707,0.726900706344707,NA,NA,334000600,334000600,0.00837456111111111,0.642480258823529,0.062096,4.47377777777778,"0_85m",393665,223755,465,66170,103090,"SEM"
"101",1989-03-28,1226273000,NA,NA,6.16e+08,6.16e+08,NA,NA,0.502335124397259,0.502335124397259,NA,NA,610273000,610273000,NA,0.636875,0.0971875,5.28235294117647,"0_85m",1986145,710000,6375,112170,1130350,"SEM"
"102",2003-01-06,1237591000,NA,NA,281400000,281400000,NA,NA,0.227377219129745,0.227377219129745,NA,NA,956191000,956191000,NA,0.574647058823529,0.0238058823529412,6.25533333333333,"0_85m",173910,71400,15725,23205,60435,"SEM"
"103",2002-02-04,1239653000,9e+07,7560000,1.68e+08,265560000,0.0726009617207396,0.00609848078454213,0.135521795212047,0.214221237717329,1149653000,1232093000,1071653000,974093000,NA,0.610705882352941,0.0248470588235294,4.59183333333333,"0_85m",430050,240000,3985,42090,139595,"SEM"
"104",1989-09-11,1261184000,NA,25500000,2.17e+08,242500000,NA,0.0202190957068913,0.172060539937075,0.192279635643966,NA,1235684000,1044184000,1018684000,NA,0.585,0.0873125,9.18235294117647,"0_85m",1098700,212900,260820,137910,250270,"SEM"
"105",2017-10-23,1263019000,480000,168000,3.01e+08,301648000,0.000380041788761689,0.000133014626066591,0.238317871702643,0.238830928117471,1262539000,1262851000,962019000,961371000,NA,0.359529411764706,0.0161882352941176,9.93735294117647,"0_85m",1513425,873800,95625,55080,186150,"SEM"
"106",2016-10-17,1267570200,170450000,NA,1.12e+08,282450000,0.13446986999221,NA,0.0883580254568938,0.222827895449104,1097120200,NA,1155570200,985120200,NA,0.386235294117647,0.0184823529411765,9.63411764705882,"0_85m",497590,324700,37910,32725,64770,"SEM"
"107",2002-08-19,1272150000,4080000,NA,6230000,10310000,0.00320716896592383,NA,0.00489722123963369,0.00810439020555752,1268070000,NA,1265920000,1261840000,NA,0.556941176470588,0.0208,10.536,"0_85m",603130,119400,186290,107950,63190,"SEM"
"108",1996-02-27,1273787000,NA,NA,1.05e+09,1.05e+09,NA,NA,0.824313641134664,0.824313641134664,NA,NA,223787000,223787000,NA,0.6759964,0.0678608,4.10247058823529,"0_85m",850055,360650,4985,128320,350300,"SEM"
