"","date","tot_phyto","chrooco","nosto","oscillato","tot_cyanobac","r_chrooco","r_nosto","r_oscillato","r_cyanobac","d_chrooco","d_nosto","d_oscillato","d_cyanobac","NH4_N","NO3_N","PO4_P","temperature","depth","tot_zoo","microzoo","daphniidae","cyclopoida","calanoida","lake"
"66",1994-01-10,1146865000,550000,1.54e+08,562800000,717350000,0.000479568214218762,0.134279099981253,0.490729074476944,0.625487742672416,1146315000,992865000,584065000,429515000,NA,1.84367053333333,0.0846814333333333,4.9925,"0_65m",827735,505000,67950,38385,211300,"BAL"
"67",2005-04-04,1153194500,3.4e+07,6930000,9.1e+08,950930000,0.0294833178618178,0.00600939390536462,0.789112331007475,0.824605042774658,1119194500,1146264500,243194500,202264500,0.0283071571428571,1.20671428571429,0.00712142857142857,5.5956,"0_65m",343200,128250,8250,57750,127750,"BAL"
"68",2006-02-06,1153249000,0,17100000,9.8e+08,997100000,0,0.0148276738154553,0.849773119248315,0.86460079306377,1153249000,1136149000,173249000,156149000,0.01224,1.5434,0.02288,3.451,"0_65m",853350,591500,5250,118250,137750,"BAL"
"69",2001-02-12,1157171000,27600000,2.07e+08,53200000,287800000,0.0238512717653657,0.178884538240243,0.0459741905042556,0.248710000509864,1129571000,950171000,1103971000,869371000,0.0113333333333333,1.57933333333333,0.0310933333333333,5.3144375,"0_65m",733585,385500,108800,31635,201000,"BAL"
"70",2001-12-17,1160266000,10800000,6030000,63700000,80530000,0.00930821035865913,0.00519708411691802,0.0549012036894988,0.0694064981650759,1149466000,1154236000,1096566000,1079736000,0.0170933333333333,1.3206,0.0278733333333333,6.0066875,"0_65m",943755,181200,267850,160805,284650,"BAL"
"71",1997-10-20,1162002000,0,1.05e+08,261800000,366800000,0,0.0903612902559548,0.225300817038181,0.315662107294135,1162002000,1057002000,900202000,795202000,0.0451027866666667,1.04802210666667,0.0815620133333333,9.117375,"0_65m",777120,319850,131950,198500,122000,"BAL"
"72",2009-02-09,1162696540,32000,1440000,1.05e+09,1051472000,2.75222286289766e-05,0.00123850028830395,0.903073126888294,0.904339149405227,1162664540,1161256540,112696540,111224540,0.0135333333333333,1.4,0.00642666666666667,3.62241379310345,"0_65m",1065095,493500,89490,38105,437050,"BAL"
"73",1987-09-21,1163243000,5e+07,139650000,1.75e+08,364650000,0.0429832803636042,0.120052302055546,0.150441481272615,0.313477063691765,1113243000,1023593000,988243000,798593000,NA,2.68071428571429,0.146,9.02666666666667,"0_65m",2050400,1201000,296550,295500,188850,"BAL"
"74",2004-10-18,1164335000,0,0,8.4e+08,8.4e+08,0,0,0.721441853074931,0.721441853074931,1164335000,1164335000,324335000,324335000,0.0115133333333333,1.23480670666667,0.0202533333333333,8.79875,"0_65m",757470,218500,128500,191950,115005,"BAL"
"75",1994-03-07,1179635000,0,1.19e+08,3.99e+08,5.18e+08,0,0.100878661619908,0.338240218372632,0.43911887999254,1179635000,1060635000,780635000,661635000,NA,1.9162,0.0805965266666667,4.495,"0_65m",472505,330000,1960,50690,86545,"BAL"
"76",1996-01-08,1182640800,0,9800000,9.8e+08,989800000,0,0.0082865397507003,0.82865397507003,0.83694051482073,1182640800,1172840800,202640800,192840800,NA,1.64371313333333,0.07484934,5.1625,"0_65m",1641160,745000,290450,98760,489450,"BAL"
"77",2011-02-14,1183742800,0,4950000,1120700000,1125650000,0,0.00418165162229498,0.946742822849693,0.950924474471988,1183742800,1178792800,63042800,58092800,0.00727333333333333,1.64873333333333,0.00688666666666667,3.78933333333333,"0_65m",819000,331500,20930,112970,353600,"BAL"
"78",2002-02-18,1205879300,0,16200000,5.18e+08,534200000,0,0.0134341803528761,0.429562063135174,0.442996243488051,1205879300,1189679300,687879300,671679300,0.0122333333333333,1.2946,0.0292066666666667,4.75325,"0_65m",1660800,495000,140170,141970,865400,"BAL"
"79",2000-12-11,1209210000,1.2e+07,53900000,53900000,119800000,0.00992383456967772,0.0445745569421358,0.0445745569421358,0.0990729484539493,1197210000,1155310000,1155310000,1089410000,0.0130666666666667,1.43573333333333,0.03768,6.91625,"0_65m",1028435,450000,238335,149010,177100,"BAL"
"80",1997-03-10,1229556000,0,1540000,6.44e+08,645540000,0,0.00125248463673066,0.52376630263282,0.525018787269551,1229556000,1228016000,585556000,584016000,NA,1.88759216,0.0737155266666667,4.43125,"0_65m",677935,461500,24550,39885,151300,"BAL"
"81",2014-12-18,1249849000,0,7200000,1.12e+09,1127200000,0,0.00576069589206376,0.896108249876585,0.901868945768649,1249849000,1242649000,129849000,122649000,NA,NA,NA,6.95266666666667,"0_65m",1514780,921000,303505,63375,127350,"BAL"
"82",1990-03-05,1252427000,0,0,6.58e+08,6.58e+08,0,0,0.525379922342779,0.525379922342779,1252427000,1252427000,594427000,594427000,0,1.88,0.084,5.03333333333333,"0_65m",977100,314500,55900,97300,218800,"BAL"
"83",1990-01-08,1259705000,0,0,9.1e+08,9.1e+08,0,0,0.722391353531184,0.722391353531184,1259705000,1259705000,349705000,349705000,NA,1.78928571428571,0.0850714285714286,5.2,"0_65m",996450,447500,123650,89500,212000,"BAL"
"84",2005-08-25,1261136500,0,51980000,7.7e+08,821980000,0,0.0412167913623942,0.610560395325962,0.651777186688356,1261136500,1209156500,491136500,439156500,0.0482400133333333,1.58386666666667,0.0314333333333333,10.438875,"0_65m",1642400,911500,295000,188750,106500,"BAL"
"85",2004-12-15,1267064500,0,71380000,1.05e+09,1121380000,0,0.0563349379609325,0.828687095250479,0.885022033211411,1267064500,1195684500,217064500,145684500,0.02284,1.28046666666667,0.01134,6.52625,"0_65m",894130,480050,33455,124170,195000,"BAL"
"86",1988-05-30,1300216000,0,0,6.79e+08,6.79e+08,0,0,0.522220923292745,0.522220923292745,1300216000,1300216000,621216000,621216000,0.0914285714285714,2.23428571428571,0.125714285714286,7.77333333333333,"0_65m",3474950,2448000,408000,256550,314000,"BAL"
"87",2003-08-25,1309488000,206300000,0,2.66e+08,472300000,0.157542489889178,0,0.203132827486773,0.360675317375952,1103188000,1309488000,1043488000,837188000,0.02788,1.03946666666667,0.0328066733333333,11.7715625,"0_65m",2629550,1190000,697800,411350,242200,"BAL"
"88",2002-05-06,1325550000,0,24300000,411880000,436180000,0,0.0183320131266267,0.31072385047716,0.329055863603787,1325550000,1301250000,913670000,889370000,0.03152001,1.2083,0.01412,7.612125,"0_65m",3872350,267000,2048800,205250,209900,"BAL"
"89",2005-02-14,1346193000,0,20700000,1.26e+09,1280700000,0,0.0153766956149675,0.935972776563242,0.951349472178209,1346193000,1325493000,86193000,65493000,0.00886666666666667,1.2722,0.01382,4.3055,"0_65m",657140,250500,23670,95970,241900,"BAL"
"90",1994-12-12,1358371000,1.08e+08,21700000,5.39e+08,668700000,0.0795069977200632,0.0159750171344942,0.396798812695501,0.492280827550058,1250371000,1336671000,819371000,689671000,NA,1.6184,0.0763947066666667,7.0325,"0_65m",961320,377650,220300,210920,149050,"BAL"
"91",2005-03-07,1372240600,0,8730000,1.26e+09,1268730000,0,0.006361858117301,0.918206326208392,0.924568184325693,1372240600,1363510600,112240600,103510600,0.01564,1.30626666666667,0.00794666666666667,3.874375,"0_65m",195900,68250,4470,34710,72750,"BAL"
"92",2016-11-07,1380945000,15200000,8100000,1052800000,1076100000,0.0110069553820029,0.00586554859172523,0.762376488563991,0.779248992537719,1365745000,1372845000,328145000,304845000,NA,NA,NA,8.8615,"0_65m",523250,334000,11500,45250,117250,"BAL"
"93",2013-03-18,1387884000,10000,9e+06,1.12e+09,1129010000,7.20521311579354e-06,0.00648469180421418,0.806983868968876,0.813475765986206,1387874000,1378884000,267884000,258874000,0.0125666666666667,0.00204733333333333,0.00577333333333333,4.194,"0_65m",1744710,1215000,18360,134355,360150,"BAL"
"94",2017-09-18,1395568000,185200000,19972000,910168000,1115340000,0.1327058230054,0.0143110188826342,0.65218463020075,0.799201472088784,1210368000,1375596000,485400000,280228000,NA,NA,NA,11.3063333333333,"0_65m",2034450,1270500,361000,160650,217350,"BAL"
"95",2013-12-16,1395630400,0,3600000,1.12e+09,1123600000,0,0.00257947949543088,0.80250473191183,0.805084211407261,1395630400,1392030400,275630400,272030400,NA,NA,NA,5.589,"0_65m",2784000,2224000,83500,134750,333500,"BAL"
"96",2015-01-19,1397296000,2400000,7200000,1.33e+09,1339600000,0.00171760314206868,0.00515280942620604,0.951838407896394,0.958708820464669,1394896000,1390096000,67296000,57696000,NA,NA,NA,6.043,"0_65m",294930,137500,69875,21200,40575,"BAL"
"97",2006-03-13,1423542000,0,18900000,1.26e+09,1278900000,0,0.013276742098231,0.885116139882069,0.8983928819803,1423542000,1404642000,163542000,144642000,0.0093,1.62893333333333,0.02306,3.516125,"0_65m",752950,455000,2250,60250,235250,"BAL"
"98",2002-09-23,1425290000,52500000,5310000,249900000,307710000,0.036834609097096,0.00372555760582057,0.175332739302177,0.215892906005094,1372790000,1419980000,1175390000,1117580000,0.0454933466666667,1.0278,0.0306466666666667,10.3635625,"0_65m",506150,157600,66500,137420,112520,"BAL"
"99",2011-06-20,1432881600,224000,4.5e+07,529200000,574424000,0.000156328338642914,0.0314052466023711,0.369325700043884,0.400887274984898,1432657600,1387881600,903681600,858457600,NA,NA,NA,9.986,"0_65m",2552950,793500,548350,439500,706450,"BAL"
"100",2011-03-21,1437162000,0,1800000,1260700000,1262500000,0,0.00125246840648445,0.877214955586079,0.878467423992563,1437162000,1435362000,176462000,174662000,0.01318,1.68333333333333,0.0049,4.36,"0_65m",1695855,1101855,6910,92940,493300,"BAL"
"101",2000-05-29,1443740000,31900000,0,0,31900000,0.0220953911369083,0,0,0.0220953911369083,1411840000,1443740000,1443740000,1411840000,0.0422142857142857,1.07364285714286,0.0507286214285714,9.42086666666667,"0_65m",895425,39400,437600,82940,328000,"BAL"
"102",2003-07-28,1444299000,13400000,0,3.92e+08,405400000,0.00927785728578362,0,0.27141194447964,0.280689801765424,1430899000,1444299000,1052299000,1038899000,0.04251334,1.10673333333333,0.0335533333333333,10.993875,"0_65m",1461245,497500,454500,299545,141200,"BAL"
"103",2006-04-03,1456226000,1.3e+08,13500000,1.12e+09,1263500000,0.089271857527609,0.00927053905094402,0.76911138793017,0.867653784508723,1326226000,1442726000,336226000,192726000,0.0724826666666667,1.75613333333333,0.0169733333333333,4.7241875,"0_65m",906095,447500,895,120000,337000,"BAL"
"104",2008-01-14,1464840000,0,0,1191020000,1191020000,0,0,0.813071734796974,0.813071734796974,1464840000,1464840000,273820000,273820000,0.0125333333333333,1.5772,0.01362,4.69241379310345,"0_65m",1063095,646000,71120,74100,267950,"BAL"
"105",1996-10-15,1479505000,16200000,0,8.4e+08,856200000,0.0109496081459677,0,0.567757459420549,0.578707067566517,1463305000,1479505000,639505000,623305000,0.0728512866666667,1.29994750666667,0.0896848666666667,8.11875,"0_65m",754655,239000,199700,246050,57670,"BAL"
"106",2003-06-02,1482932000,2500000,116640000,4.48e+08,567140000,0.00168584938486728,0.0786549889003677,0.302104209768216,0.382445048053451,1480432000,1366292000,1034932000,915792000,NA,NA,0.0274266666666667,NA,"0_65m",820725,200000,306275,171350,102950,"BAL"
