date,id_CH,abundance,unit,depth
20/05/1985,2916,2400000,indv./L,0_20m
20/05/1985,2974,250000,indv./L,0_20m
20/05/1985,2974,51000,indv./L,0_20m
20/05/1985,2978,7600,indv./L,0_20m
20/05/1985,2996,5000,indv./L,0_20m
20/05/1985,3004,18000,indv./L,0_20m
20/05/1985,3408,80,indv./L,0_20m
20/05/1985,4998,200000,indv./L,0_20m
28/05/1985,303,73000,indv./L,0_20m
28/05/1985,337,14000,indv./L,0_20m
28/05/1985,612,38000,indv./L,0_20m
28/05/1985,629,5000,indv./L,0_20m
28/05/1985,1004,72000,indv./L,0_20m
28/05/1985,1019,2000,indv./L,0_20m
28/05/1985,1030,28000,indv./L,0_20m
28/05/1985,1207,320,indv./L,0_20m
28/05/1985,1224,400,indv./L,0_20m
28/05/1985,1243,2000,indv./L,0_20m
28/05/1985,1404,5000,indv./L,0_20m
28/05/1985,1705,2800,indv./L,0_20m
28/05/1985,1706,1800,indv./L,0_20m
28/05/1985,1733,40,indv./L,0_20m
28/05/1985,2001,72000,indv./L,0_20m
28/05/1985,2015,120000,indv./L,0_20m
28/05/1985,2021,1100000,indv./L,0_20m
28/05/1985,2613,120000,indv./L,0_20m
28/05/1985,2907,20000,indv./L,0_20m
28/05/1985,2916,370000,indv./L,0_20m
28/05/1985,2924,23000,indv./L,0_20m
28/05/1985,2974,5000,indv./L,0_20m
28/05/1985,2974,54000,indv./L,0_20m
28/05/1985,2978,13000,indv./L,0_20m
28/05/1985,2996,4200,indv./L,0_20m
28/05/1985,3004,6200,indv./L,0_20m
28/05/1985,3408,120,indv./L,0_20m
28/05/1985,4998,130000,indv./L,0_20m
28/05/1985,5599,20,indv./L,0_20m
28/05/1985,5708,110,indv./L,0_20m
28/05/1985,5902,100,indv./L,0_20m
28/05/1985,5903,140,indv./L,0_20m
28/05/1985,5905,25,indv./L,0_20m
28/05/1985,5909,45,indv./L,0_20m
28/05/1985,6003,730,indv./L,0_20m
28/05/1985,6004,5,indv./L,0_20m
28/05/1985,6013,5,indv./L,0_20m
28/05/1985,6015,140,indv./L,0_20m
28/05/1985,6016,30,indv./L,0_20m
28/05/1985,6027,35,indv./L,0_20m
28/05/1985,6099,90,indv./L,0_20m
28/05/1985,6202,50,indv./L,0_20m
03/06/1985,303,130000,indv./L,0_20m
03/06/1985,311,150000,indv./L,0_20m
03/06/1985,337,11000,indv./L,0_20m
03/06/1985,612,5000,indv./L,0_20m
03/06/1985,629,5000,indv./L,0_20m
03/06/1985,1004,18000,indv./L,0_20m
03/06/1985,1243,34000,indv./L,0_20m
03/06/1985,1706,2200,indv./L,0_20m
03/06/1985,1718,40,indv./L,0_20m
03/06/1985,2001,180000,indv./L,0_20m
03/06/1985,2015,21000,indv./L,0_20m
03/06/1985,2021,230000,indv./L,0_20m
03/06/1985,2613,73000,indv./L,0_20m
03/06/1985,2907,23000,indv./L,0_20m
03/06/1985,2932,1600,indv./L,0_20m
03/06/1985,2954,55000,indv./L,0_20m
03/06/1985,2974,5000,indv./L,0_20m
03/06/1985,2974,550000,indv./L,0_20m
03/06/1985,2978,29000,indv./L,0_20m
03/06/1985,2996,5700,indv./L,0_20m
03/06/1985,3004,4700,indv./L,0_20m
03/06/1985,3408,120,indv./L,0_20m
03/06/1985,3435,40,indv./L,0_20m
03/06/1985,3441,40,indv./L,0_20m
03/06/1985,4998,5000,indv./L,0_20m
03/06/1985,5708,12,indv./L,0_20m
03/06/1985,5902,24,indv./L,0_20m
03/06/1985,5903,40,indv./L,0_20m
03/06/1985,5905,30,indv./L,0_20m
03/06/1985,5909,12,indv./L,0_20m
03/06/1985,6003,530,indv./L,0_20m
03/06/1985,6004,4,indv./L,0_20m
03/06/1985,6013,8,indv./L,0_20m
03/06/1985,6015,330,indv./L,0_20m
03/06/1985,6016,30,indv./L,0_20m
03/06/1985,6027,40,indv./L,0_20m
03/06/1985,6035,4,indv./L,0_20m
03/06/1985,6099,30,indv./L,0_20m
03/06/1985,6202,32,indv./L,0_20m
01/07/1985,103,4000000,indv./L,0_20m
01/07/1985,110,10000,indv./L,0_20m
01/07/1985,127,150000,indv./L,0_20m
01/07/1985,303,320000,indv./L,0_20m
01/07/1985,311,460000,indv./L,0_20m
01/07/1985,327,940000,indv./L,0_20m
01/07/1985,610,16000,indv./L,0_20m
01/07/1985,612,10000,indv./L,0_20m
01/07/1985,638,21000,indv./L,0_20m
01/07/1985,1004,88000,indv./L,0_20m
01/07/1985,1030,26000,indv./L,0_20m
01/07/1985,1207,20000,indv./L,0_20m
01/07/1985,1232,97000,indv./L,0_20m
01/07/1985,1243,3200,indv./L,0_20m
01/07/1985,1706,480,indv./L,0_20m
01/07/1985,1718,40,indv./L,0_20m
01/07/1985,2001,3200,indv./L,0_20m
01/07/1985,2015,31000,indv./L,0_20m
01/07/1985,2021,36000,indv./L,0_20m
01/07/1985,2601,26000,indv./L,0_20m
01/07/1985,2613,650000,indv./L,0_20m
01/07/1985,2621,38000,indv./L,0_20m
01/07/1985,2907,2100,indv./L,0_20m
01/07/1985,2911,48000,indv./L,0_20m
01/07/1985,2916,590000,indv./L,0_20m
01/07/1985,2924,120000,indv./L,0_20m
01/07/1985,2951,2100000,indv./L,0_20m
01/07/1985,2952,830000,indv./L,0_20m
01/07/1985,2978,1200000,indv./L,0_20m
01/07/1985,2985,250000,indv./L,0_20m
01/07/1985,2997,72000,indv./L,0_20m
01/07/1985,2999,100000,indv./L,0_20m
01/07/1985,3003,35000,indv./L,0_20m
01/07/1985,3009,26000,indv./L,0_20m
01/07/1985,3017,57000,indv./L,0_20m
01/07/1985,3031,170000,indv./L,0_20m
01/07/1985,3101,7500,indv./L,0_20m
01/07/1985,3410,76000,indv./L,0_20m
01/07/1985,3435,2300,indv./L,0_20m
01/07/1985,3441,580,indv./L,0_20m
01/07/1985,4998,210000,indv./L,0_20m
01/07/1985,5599,760,indv./L,0_20m
01/07/1985,5708,60,indv./L,0_20m
01/07/1985,5903,240,indv./L,0_20m
01/07/1985,5906,20,indv./L,0_20m
01/07/1985,5909,560,indv./L,0_20m
01/07/1985,5909,480,indv./L,0_20m
01/07/1985,5911,20,indv./L,0_20m
01/07/1985,6003,4,indv./L,0_20m
01/07/1985,6003,1700,indv./L,0_20m
01/07/1985,6015,140,indv./L,0_20m
01/07/1985,6016,22,indv./L,0_20m
01/07/1985,6027,24,indv./L,0_20m
01/07/1985,6035,14,indv./L,0_20m
01/07/1985,6041,18,indv./L,0_20m
01/07/1985,6098,16,indv./L,0_20m
01/07/1985,6099,340,indv./L,0_20m
01/07/1985,6209,2,indv./L,0_20m
05/08/1985,103,2700000,indv./L,0_20m
05/08/1985,127,210000,indv./L,0_20m
05/08/1985,311,330000,indv./L,0_20m
05/08/1985,607,10000,indv./L,0_20m
05/08/1985,610,5200,indv./L,0_20m
05/08/1985,612,16000,indv./L,0_20m
05/08/1985,621,31000,indv./L,0_20m
05/08/1985,638,36000,indv./L,0_20m
05/08/1985,858,42000,indv./L,0_20m
05/08/1985,1004,260000,indv./L,0_20m
05/08/1985,1030,36000,indv./L,0_20m
05/08/1985,1207,12000,indv./L,0_20m
05/08/1985,1232,440000,indv./L,0_20m
05/08/1985,1243,4300,indv./L,0_20m
05/08/1985,1276,6400,indv./L,0_20m
05/08/1985,1280,3200,indv./L,0_20m
05/08/1985,1705,6400,indv./L,0_20m
05/08/1985,1706,200,indv./L,0_20m
05/08/1985,1718,200,indv./L,0_20m
05/08/1985,1733,180,indv./L,0_20m
05/08/1985,2001,20000,indv./L,0_20m
05/08/1985,2015,42000,indv./L,0_20m
05/08/1985,2021,110000,indv./L,0_20m
05/08/1985,2601,78000,indv./L,0_20m
05/08/1985,2613,120000,indv./L,0_20m
05/08/1985,2621,9600,indv./L,0_20m
05/08/1985,2907,42000,indv./L,0_20m
05/08/1985,2911,17000,indv./L,0_20m
05/08/1985,2916,360000,indv./L,0_20m
05/08/1985,2924,610000,indv./L,0_20m
05/08/1985,2951,1600000,indv./L,0_20m
05/08/1985,2952,1200000,indv./L,0_20m
05/08/1985,2978,460000,indv./L,0_20m
05/08/1985,2985,120000,indv./L,0_20m
05/08/1985,2997,12000,indv./L,0_20m
05/08/1985,2999,160000,indv./L,0_20m
05/08/1985,3017,68000,indv./L,0_20m
05/08/1985,3101,47000,indv./L,0_20m
05/08/1985,3410,11000,indv./L,0_20m
05/08/1985,3435,4400,indv./L,0_20m
05/08/1985,3441,440,indv./L,0_20m
05/08/1985,4998,310000,indv./L,0_20m
05/08/1985,5599,1300,indv./L,0_20m
05/08/1985,5903,180,indv./L,0_20m
05/08/1985,5906,40,indv./L,0_20m
05/08/1985,5909,400,indv./L,0_20m
05/08/1985,5909,360,indv./L,0_20m
05/08/1985,5911,20,indv./L,0_20m
05/08/1985,6003,20,indv./L,0_20m
05/08/1985,6003,170,indv./L,0_20m
05/08/1985,6013,34,indv./L,0_20m
05/08/1985,6015,50,indv./L,0_20m
05/08/1985,6016,2,indv./L,0_20m
05/08/1985,6027,18,indv./L,0_20m
05/08/1985,6041,420,indv./L,0_20m
05/08/1985,6098,80,indv./L,0_20m
05/08/1985,6099,780,indv./L,0_20m
05/08/1985,6209,2,indv./L,0_20m
26/08/1985,103,7900000,indv./L,0_20m
26/08/1985,110,31000,indv./L,0_20m
26/08/1985,127,250000,indv./L,0_20m
26/08/1985,136,830000,indv./L,0_20m
26/08/1985,305,49000,indv./L,0_20m
26/08/1985,311,59000,indv./L,0_20m
26/08/1985,327,180000,indv./L,0_20m
26/08/1985,609,5200,indv./L,0_20m
26/08/1985,610,21000,indv./L,0_20m
26/08/1985,612,120000,indv./L,0_20m
26/08/1985,621,4200,indv./L,0_20m
26/08/1985,638,42000,indv./L,0_20m
26/08/1985,649,5200,indv./L,0_20m
26/08/1985,858,52000,indv./L,0_20m
26/08/1985,1004,110000,indv./L,0_20m
26/08/1985,1019,130000,indv./L,0_20m
26/08/1985,1030,36000,indv./L,0_20m
26/08/1985,1207,120000,indv./L,0_20m
26/08/1985,1232,220000,indv./L,0_20m
26/08/1985,1243,9600,indv./L,0_20m
26/08/1985,1277,1000,indv./L,0_20m
26/08/1985,1280,2600,indv./L,0_20m
26/08/1985,1705,21000,indv./L,0_20m
26/08/1985,1706,60,indv./L,0_20m
26/08/1985,1722,60,indv./L,0_20m
26/08/1985,1733,1000,indv./L,0_20m
26/08/1985,1740,20,indv./L,0_20m
26/08/1985,2001,120000,indv./L,0_20m
26/08/1985,2015,120000,indv./L,0_20m
26/08/1985,2021,150000,indv./L,0_20m
26/08/1985,2099,31000,indv./L,0_20m
26/08/1985,2601,320000,indv./L,0_20m
26/08/1985,2613,480000,indv./L,0_20m
26/08/1985,2621,120000,indv./L,0_20m
26/08/1985,2907,47000,indv./L,0_20m
26/08/1985,2911,1800,indv./L,0_20m
26/08/1985,2916,100000,indv./L,0_20m
26/08/1985,2924,95000,indv./L,0_20m
26/08/1985,2951,620000,indv./L,0_20m
26/08/1985,2952,460000,indv./L,0_20m
26/08/1985,2978,400000,indv./L,0_20m
26/08/1985,2985,33000,indv./L,0_20m
26/08/1985,2997,42000,indv./L,0_20m
26/08/1985,2999,63000,indv./L,0_20m
26/08/1985,3003,21000,indv./L,0_20m
26/08/1985,3009,13000,indv./L,0_20m
26/08/1985,3017,31000,indv./L,0_20m
26/08/1985,3031,17000,indv./L,0_20m
26/08/1985,3101,33000,indv./L,0_20m
26/08/1985,3410,22000,indv./L,0_20m
26/08/1985,3435,6400,indv./L,0_20m
26/08/1985,3441,1100,indv./L,0_20m
26/08/1985,4998,180000,indv./L,0_20m
26/08/1985,5000,180,indv./L,0_20m
26/08/1985,5512,180,indv./L,0_20m
26/08/1985,5599,1600,indv./L,0_20m
26/08/1985,5708,100,indv./L,0_20m
26/08/1985,5903,680,indv./L,0_20m
26/08/1985,5906,140,indv./L,0_20m
26/08/1985,5909,280,indv./L,0_20m
26/08/1985,5911,100,indv./L,0_20m
26/08/1985,6003,6,indv./L,0_20m
26/08/1985,6003,400,indv./L,0_20m
26/08/1985,6013,50,indv./L,0_20m
26/08/1985,6015,260,indv./L,0_20m
26/08/1985,6016,6,indv./L,0_20m
26/08/1985,6027,110,indv./L,0_20m
26/08/1985,6041,26,indv./L,0_20m
26/08/1985,6098,36,indv./L,0_20m
26/08/1985,6099,680,indv./L,0_20m
23/09/1985,100,150000,indv./L,0_20m
23/09/1985,103,37000000,indv./L,0_20m
23/09/1985,110,30000,indv./L,0_20m
23/09/1985,127,1200000,indv./L,0_20m
23/09/1985,136,1900000,indv./L,0_20m
23/09/1985,305,260000,indv./L,0_20m
23/09/1985,311,380000,indv./L,0_20m
23/09/1985,327,240000,indv./L,0_20m
23/09/1985,609,10000,indv./L,0_20m
23/09/1985,610,10000,indv./L,0_20m
23/09/1985,612,110000,indv./L,0_20m
23/09/1985,621,2100,indv./L,0_20m
23/09/1985,638,21000,indv./L,0_20m
23/09/1985,858,5200,indv./L,0_20m
23/09/1985,1004,160000,indv./L,0_20m
23/09/1985,1019,120000,indv./L,0_20m
23/09/1985,1030,42000,indv./L,0_20m
23/09/1985,1207,31000,indv./L,0_20m
23/09/1985,1232,230000,indv./L,0_20m
23/09/1985,1276,2100,indv./L,0_20m
23/09/1985,1280,5300,indv./L,0_20m
23/09/1985,1705,2100,indv./L,0_20m
23/09/1985,1706,60,indv./L,0_20m
23/09/1985,1722,60,indv./L,0_20m
23/09/1985,1733,7900,indv./L,0_20m
23/09/1985,1740,100,indv./L,0_20m
23/09/1985,2001,70000,indv./L,0_20m
23/09/1985,2015,31000,indv./L,0_20m
23/09/1985,2021,280000,indv./L,0_20m
23/09/1985,2099,26000,indv./L,0_20m
23/09/1985,2398,2100,indv./L,0_20m
23/09/1985,2601,99000,indv./L,0_20m
23/09/1985,2613,270000,indv./L,0_20m
23/09/1985,2621,42000,indv./L,0_20m
23/09/1985,2907,88000,indv./L,0_20m
23/09/1985,2911,70000,indv./L,0_20m
23/09/1985,2916,150000,indv./L,0_20m
23/09/1985,2924,60000,indv./L,0_20m
23/09/1985,2951,790000,indv./L,0_20m
23/09/1985,2952,670000,indv./L,0_20m
23/09/1985,2969,20,indv./L,0_20m
23/09/1985,2978,130000,indv./L,0_20m
23/09/1985,2985,21000,indv./L,0_20m
23/09/1985,2997,21000,indv./L,0_20m
23/09/1985,2999,93000,indv./L,0_20m
23/09/1985,3009,19000,indv./L,0_20m
23/09/1985,3017,42000,indv./L,0_20m
23/09/1985,3031,4300,indv./L,0_20m
23/09/1985,3101,42000,indv./L,0_20m
23/09/1985,3410,14000,indv./L,0_20m
23/09/1985,3435,3300,indv./L,0_20m
23/09/1985,3441,1200,indv./L,0_20m
23/09/1985,4998,250000,indv./L,0_20m
23/09/1985,5512,120,indv./L,0_20m
23/09/1985,5599,1800,indv./L,0_20m
23/09/1985,5708,40,indv./L,0_20m
23/09/1985,5903,160,indv./L,0_20m
23/09/1985,5909,80,indv./L,0_20m
23/09/1985,6001,10,indv./L,0_20m
23/09/1985,6003,2000,indv./L,0_20m
23/09/1985,6015,28,indv./L,0_20m
23/09/1985,6027,28,indv./L,0_20m
23/09/1985,6041,12,indv./L,0_20m
23/09/1985,6099,220,indv./L,0_20m
23/09/1985,6201,4,indv./L,0_20m
22/10/1985,103,150000,indv./L,0_20m
22/10/1985,110,4300,indv./L,0_20m
22/10/1985,127,140000,indv./L,0_20m
22/10/1985,303,17000,indv./L,0_20m
22/10/1985,305,5300,indv./L,0_20m
22/10/1985,311,7500,indv./L,0_20m
22/10/1985,609,5000,indv./L,0_20m
22/10/1985,610,36000,indv./L,0_20m
22/10/1985,612,73000,indv./L,0_20m
22/10/1985,638,68000,indv./L,0_20m
22/10/1985,649,5200,indv./L,0_20m
22/10/1985,1004,83000,indv./L,0_20m
22/10/1985,1019,12000,indv./L,0_20m
22/10/1985,1029,16000,indv./L,0_20m
22/10/1985,1030,36000,indv./L,0_20m
22/10/1985,1207,78000,indv./L,0_20m
22/10/1985,1232,20000,indv./L,0_20m
22/10/1985,1243,42000,indv./L,0_20m
22/10/1985,1280,3600,indv./L,0_20m
22/10/1985,1706,220,indv./L,0_20m
22/10/1985,1718,20,indv./L,0_20m
22/10/1985,2001,33000,indv./L,0_20m
22/10/1985,2015,83000,indv./L,0_20m
22/10/1985,2021,340000,indv./L,0_20m
22/10/1985,2099,21000,indv./L,0_20m
22/10/1985,2601,120000,indv./L,0_20m
22/10/1985,2613,26000,indv./L,0_20m
22/10/1985,2621,31000,indv./L,0_20m
22/10/1985,2907,16000,indv./L,0_20m
22/10/1985,2911,120000,indv./L,0_20m
22/10/1985,2916,63000,indv./L,0_20m
22/10/1985,2952,8600,indv./L,0_20m
22/10/1985,2978,64000,indv./L,0_20m
22/10/1985,2985,35000,indv./L,0_20m
22/10/1985,2997,13000,indv./L,0_20m
22/10/1985,3009,4300,indv./L,0_20m
22/10/1985,3017,52000,indv./L,0_20m
22/10/1985,3101,13000,indv./L,0_20m
22/10/1985,3410,25000,indv./L,0_20m
22/10/1985,3435,100,indv./L,0_20m
22/10/1985,3441,20,indv./L,0_20m
22/10/1985,4998,210000,indv./L,0_20m
22/10/1985,5512,80,indv./L,0_20m
22/10/1985,5599,1400,indv./L,0_20m
22/10/1985,5903,20,indv./L,0_20m
22/10/1985,5906,20,indv./L,0_20m
22/10/1985,5909,40,indv./L,0_20m
22/10/1985,6001,4,indv./L,0_20m
22/10/1985,6015,130,indv./L,0_20m
22/10/1985,6016,2,indv./L,0_20m
22/10/1985,6027,4,indv./L,0_20m
22/10/1985,6041,6,indv./L,0_20m
22/10/1985,6099,12,indv./L,0_20m
22/10/1985,6201,2,indv./L,0_20m
18/11/1985,103,9600000,indv./L,0_20m
18/11/1985,110,29000,indv./L,0_20m
18/11/1985,112,360000,indv./L,0_20m
18/11/1985,127,200000,indv./L,0_20m
18/11/1985,303,91000,indv./L,0_20m
18/11/1985,305,37000,indv./L,0_20m
18/11/1985,311,160000,indv./L,0_20m
18/11/1985,610,10000,indv./L,0_20m
18/11/1985,612,62000,indv./L,0_20m
18/11/1985,621,5300,indv./L,0_20m
18/11/1985,638,52000,indv./L,0_20m
18/11/1985,649,10000,indv./L,0_20m
18/11/1985,858,26000,indv./L,0_20m
