"date","id_CH","abundance","unit","depth"
"1985-05-06","607","5000","indv./L","0_20m"
"1985-05-06","612","5000","indv./L","0_20m"
"1985-05-06","1004","5000","indv./L","0_20m"
"1985-05-06","1030","280000","indv./L","0_20m"
"1985-05-06","1207","2000","indv./L","0_20m"
"1985-05-06","1222","2000","indv./L","0_20m"
"1985-05-06","1230","840","indv./L","0_20m"
"1985-05-06","1277","120","indv./L","0_20m"
"1985-05-06","1404","5000","indv./L","0_20m"
"1985-05-06","1705","6600","indv./L","0_20m"
"1985-05-06","1706","30000","indv./L","0_20m"
"1985-05-06","1740","40","indv./L","0_20m"
"1985-05-06","2001","80000","indv./L","0_20m"
"1985-05-06","2015","460000","indv./L","0_20m"
"1985-05-06","2021","1900000","indv./L","0_20m"
"1985-05-06","2398","2000","indv./L","0_20m"
"1985-05-06","2613","9200","indv./L","0_20m"
"1985-05-06","2916","2000000","indv./L","0_20m"
"1985-05-06","2932","360","indv./L","0_20m"
"1985-05-06","2974","530000","indv./L","0_20m"
"1985-05-06","2974","5000","indv./L","0_20m"
"1985-05-06","2996","20000","indv./L","0_20m"
"1985-05-06","3004","6000","indv./L","0_20m"
"1985-05-06","3408","160","indv./L","0_20m"
"1985-05-06","4998","250000","indv./L","0_20m"
"1985-05-13","337","46000","indv./L","0_20m"
"1985-05-13","607","5000","indv./L","0_20m"
"1985-05-13","612","56000","indv./L","0_20m"
"1985-05-13","1004","4700","indv./L","0_20m"
"1985-05-13","1030","290000","indv./L","0_20m"
"1985-05-13","1207","200","indv./L","0_20m"
"1985-05-13","1230","2000","indv./L","0_20m"
"1985-05-13","1243","17000","indv./L","0_20m"
"1985-05-13","1253","3000","indv./L","0_20m"
"1985-05-13","1277","120","indv./L","0_20m"
"1985-05-13","1404","5000","indv./L","0_20m"
"1985-05-13","1705","5000","indv./L","0_20m"
"1985-05-13","1706","11000","indv./L","0_20m"
"1985-05-13","1722","40","indv./L","0_20m"
"1985-05-13","2001","20000","indv./L","0_20m"
"1985-05-13","2015","200000","indv./L","0_20m"
"1985-05-13","2021","1500000","indv./L","0_20m"
"1985-05-13","2613","6300","indv./L","0_20m"
"1985-05-13","2916","5200000","indv./L","0_20m"
"1985-05-13","2974","420000","indv./L","0_20m"
"1985-05-13","2974","7400","indv./L","0_20m"
"1985-05-13","2978","120","indv./L","0_20m"
"1985-05-13","2996","7900","indv./L","0_20m"
"1985-05-13","3004","2000","indv./L","0_20m"
"1985-05-13","3408","240","indv./L","0_20m"
"1985-05-13","4998","440000","indv./L","0_20m"
"1985-05-13","5708","8","indv./L","0_20m"
"1985-05-13","5902","4","indv./L","0_20m"
"1985-05-13","5903","4","indv./L","0_20m"
"1985-05-13","6015","120","indv./L","0_20m"
"1985-05-13","6016","18","indv./L","0_20m"
"1985-05-13","6027","4","indv./L","0_20m"
"1985-05-13","6099","66","indv./L","0_20m"
"1985-05-20","303","3600","indv./L","0_20m"
"1985-05-20","337","5000","indv./L","0_20m"
"1985-05-20","607","5000","indv./L","0_20m"
"1985-05-20","612","55000","indv./L","0_20m"
"1985-05-20","629","5000","indv./L","0_20m"
"1985-05-20","1004","17000","indv./L","0_20m"
"1985-05-20","1030","170000","indv./L","0_20m"
"1985-05-20","1207","2000","indv./L","0_20m"
"1985-05-20","1243","110000","indv./L","0_20m"
"1985-05-20","1253","5000","indv./L","0_20m"
"1985-05-20","1404","5000","indv./L","0_20m"
"1985-05-20","1705","2800","indv./L","0_20m"
"1985-05-20","1706","2400","indv./L","0_20m"
"1985-05-20","2001","13000","indv./L","0_20m"
"1985-05-20","2015","89000","indv./L","0_20m"
"1985-05-20","2021","1600000","indv./L","0_20m"
"1985-05-20","2398","5000","indv./L","0_20m"
"1985-05-20","2613","25000","indv./L","0_20m"
"1985-05-20","2916","2400000","indv./L","0_20m"
"1985-05-20","2974","250000","indv./L","0_20m"
"1985-05-20","2974","51000","indv./L","0_20m"
"1985-05-20","2978","7600","indv./L","0_20m"
"1985-05-20","2996","5000","indv./L","0_20m"
"1985-05-20","3004","18000","indv./L","0_20m"
"1985-05-20","3408","80","indv./L","0_20m"
"1985-05-20","4998","200000","indv./L","0_20m"
"1985-05-28","303","73000","indv./L","0_20m"
"1985-05-28","337","14000","indv./L","0_20m"
"1985-05-28","612","38000","indv./L","0_20m"
"1985-05-28","629","5000","indv./L","0_20m"
"1985-05-28","1004","72000","indv./L","0_20m"
"1985-05-28","1019","2000","indv./L","0_20m"
"1985-05-28","1030","28000","indv./L","0_20m"
"1985-05-28","1207","320","indv./L","0_20m"
"1985-05-28","1224","400","indv./L","0_20m"
"1985-05-28","1243","2000","indv./L","0_20m"
"1985-05-28","1404","5000","indv./L","0_20m"
"1985-05-28","1705","2800","indv./L","0_20m"
"1985-05-28","1706","1800","indv./L","0_20m"
"1985-05-28","1733","40","indv./L","0_20m"
"1985-05-28","2001","72000","indv./L","0_20m"
"1985-05-28","2015","120000","indv./L","0_20m"
"1985-05-28","2021","1100000","indv./L","0_20m"
"1985-05-28","2613","120000","indv./L","0_20m"
"1985-05-28","2907","20000","indv./L","0_20m"
"1985-05-28","2916","370000","indv./L","0_20m"
"1985-05-28","2924","23000","indv./L","0_20m"
"1985-05-28","2974","5000","indv./L","0_20m"
"1985-05-28","2974","54000","indv./L","0_20m"
"1985-05-28","2978","13000","indv./L","0_20m"
"1985-05-28","2996","4200","indv./L","0_20m"
"1985-05-28","3004","6200","indv./L","0_20m"
"1985-05-28","3408","120","indv./L","0_20m"
"1985-05-28","4998","130000","indv./L","0_20m"
"1985-05-28","5599","20","indv./L","0_20m"
"1985-05-28","5708","110","indv./L","0_20m"
"1985-05-28","5902","100","indv./L","0_20m"
"1985-05-28","5903","140","indv./L","0_20m"
"1985-05-28","5905","25","indv./L","0_20m"
"1985-05-28","5909","45","indv./L","0_20m"
"1985-05-28","6003","730","indv./L","0_20m"
"1985-05-28","6004","5","indv./L","0_20m"
"1985-05-28","6013","5","indv./L","0_20m"
"1985-05-28","6015","140","indv./L","0_20m"
"1985-05-28","6016","30","indv./L","0_20m"
"1985-05-28","6027","35","indv./L","0_20m"
"1985-05-28","6099","90","indv./L","0_20m"
"1985-05-28","6202","50","indv./L","0_20m"
"1985-06-03","303","130000","indv./L","0_20m"
"1985-06-03","311","150000","indv./L","0_20m"
"1985-06-03","337","11000","indv./L","0_20m"
"1985-06-03","612","5000","indv./L","0_20m"
"1985-06-03","629","5000","indv./L","0_20m"
"1985-06-03","1004","18000","indv./L","0_20m"
"1985-06-03","1243","34000","indv./L","0_20m"
"1985-06-03","1706","2200","indv./L","0_20m"
"1985-06-03","1718","40","indv./L","0_20m"
"1985-06-03","2001","180000","indv./L","0_20m"
"1985-06-03","2015","21000","indv./L","0_20m"
"1985-06-03","2021","230000","indv./L","0_20m"
"1985-06-03","2613","73000","indv./L","0_20m"
"1985-06-03","2907","23000","indv./L","0_20m"
"1985-06-03","2932","1600","indv./L","0_20m"
"1985-06-03","2954","55000","indv./L","0_20m"
"1985-06-03","2974","5000","indv./L","0_20m"
"1985-06-03","2974","550000","indv./L","0_20m"
"1985-06-03","2978","29000","indv./L","0_20m"
"1985-06-03","2996","5700","indv./L","0_20m"
"1985-06-03","3004","4700","indv./L","0_20m"
"1985-06-03","3408","120","indv./L","0_20m"
"1985-06-03","3435","40","indv./L","0_20m"
"1985-06-03","3441","40","indv./L","0_20m"
"1985-06-03","4998","5000","indv./L","0_20m"
"1985-06-03","5708","12","indv./L","0_20m"
"1985-06-03","5902","24","indv./L","0_20m"
"1985-06-03","5903","40","indv./L","0_20m"
"1985-06-03","5905","30","indv./L","0_20m"
"1985-06-03","5909","12","indv./L","0_20m"
"1985-06-03","6003","530","indv./L","0_20m"
"1985-06-03","6004","4","indv./L","0_20m"
"1985-06-03","6013","8","indv./L","0_20m"
"1985-06-03","6015","330","indv./L","0_20m"
"1985-06-03","6016","30","indv./L","0_20m"
"1985-06-03","6027","40","indv./L","0_20m"
"1985-06-03","6035","4","indv./L","0_20m"
"1985-06-03","6099","30","indv./L","0_20m"
"1985-06-03","6202","32","indv./L","0_20m"
"1985-07-01","103","4000000","indv./L","0_20m"
"1985-07-01","110","10000","indv./L","0_20m"
"1985-07-01","127","150000","indv./L","0_20m"
"1985-07-01","303","320000","indv./L","0_20m"
"1985-07-01","311","460000","indv./L","0_20m"
"1985-07-01","327","940000","indv./L","0_20m"
"1985-07-01","610","16000","indv./L","0_20m"
"1985-07-01","612","10000","indv./L","0_20m"
"1985-07-01","638","21000","indv./L","0_20m"
"1985-07-01","1004","88000","indv./L","0_20m"
"1985-07-01","1030","26000","indv./L","0_20m"
"1985-07-01","1207","20000","indv./L","0_20m"
"1985-07-01","1232","97000","indv./L","0_20m"
"1985-07-01","1243","3200","indv./L","0_20m"
"1985-07-01","1706","480","indv./L","0_20m"
"1985-07-01","1718","40","indv./L","0_20m"
"1985-07-01","2001","3200","indv./L","0_20m"
"1985-07-01","2015","31000","indv./L","0_20m"
"1985-07-01","2021","36000","indv./L","0_20m"
"1985-07-01","2601","26000","indv./L","0_20m"
"1985-07-01","2613","650000","indv./L","0_20m"
"1985-07-01","2621","38000","indv./L","0_20m"
"1985-07-01","2907","2100","indv./L","0_20m"
"1985-07-01","2911","48000","indv./L","0_20m"
"1985-07-01","2916","590000","indv./L","0_20m"
"1985-07-01","2924","120000","indv./L","0_20m"
"1985-07-01","2951","2100000","indv./L","0_20m"
"1985-07-01","2952","830000","indv./L","0_20m"
"1985-07-01","2978","1200000","indv./L","0_20m"
"1985-07-01","2985","250000","indv./L","0_20m"
"1985-07-01","2997","72000","indv./L","0_20m"
"1985-07-01","2999","100000","indv./L","0_20m"
"1985-07-01","3003","35000","indv./L","0_20m"
"1985-07-01","3009","26000","indv./L","0_20m"
"1985-07-01","3017","57000","indv./L","0_20m"
"1985-07-01","3031","170000","indv./L","0_20m"
"1985-07-01","3101","7500","indv./L","0_20m"
"1985-07-01","3410","76000","indv./L","0_20m"
"1985-07-01","3435","2300","indv./L","0_20m"
"1985-07-01","3441","580","indv./L","0_20m"
"1985-07-01","4998","210000","indv./L","0_20m"
"1985-07-01","5599","760","indv./L","0_20m"
"1985-07-01","5708","60","indv./L","0_20m"
"1985-07-01","5903","240","indv./L","0_20m"
"1985-07-01","5906","20","indv./L","0_20m"
"1985-07-01","5909","560","indv./L","0_20m"
"1985-07-01","5909","480","indv./L","0_20m"
"1985-07-01","5911","20","indv./L","0_20m"
"1985-07-01","6003","4","indv./L","0_20m"
"1985-07-01","6003","1700","indv./L","0_20m"
"1985-07-01","6015","140","indv./L","0_20m"
"1985-07-01","6016","22","indv./L","0_20m"
"1985-07-01","6027","24","indv./L","0_20m"
"1985-07-01","6035","14","indv./L","0_20m"
"1985-07-01","6041","18","indv./L","0_20m"
"1985-07-01","6098","16","indv./L","0_20m"
"1985-07-01","6099","340","indv./L","0_20m"
"1985-07-01","6209","2","indv./L","0_20m"
"1985-08-05","103","2700000","indv./L","0_20m"
"1985-08-05","127","210000","indv./L","0_20m"
"1985-08-05","311","330000","indv./L","0_20m"
"1985-08-05","607","10000","indv./L","0_20m"
"1985-08-05","610","5200","indv./L","0_20m"
"1985-08-05","612","16000","indv./L","0_20m"
"1985-08-05","621","31000","indv./L","0_20m"
"1985-08-05","638","36000","indv./L","0_20m"
"1985-08-05","858","42000","indv./L","0_20m"
"1985-08-05","1004","260000","indv./L","0_20m"
"1985-08-05","1030","36000","indv./L","0_20m"
"1985-08-05","1207","12000","indv./L","0_20m"
"1985-08-05","1232","440000","indv./L","0_20m"
"1985-08-05","1243","4300","indv./L","0_20m"
"1985-08-05","1276","6400","indv./L","0_20m"
"1985-08-05","1280","3200","indv./L","0_20m"
"1985-08-05","1705","6400","indv./L","0_20m"
"1985-08-05","1706","200","indv./L","0_20m"
"1985-08-05","1718","200","indv./L","0_20m"
"1985-08-05","1733","180","indv./L","0_20m"
"1985-08-05","2001","20000","indv./L","0_20m"
"1985-08-05","2015","42000","indv./L","0_20m"
"1985-08-05","2021","110000","indv./L","0_20m"
"1985-08-05","2601","78000","indv./L","0_20m"
"1985-08-05","2613","120000","indv./L","0_20m"
"1985-08-05","2621","9600","indv./L","0_20m"
"1985-08-05","2907","42000","indv./L","0_20m"
"1985-08-05","2911","17000","indv./L","0_20m"
"1985-08-05","2916","360000","indv./L","0_20m"
"1985-08-05","2924","610000","indv./L","0_20m"
"1985-08-05","2951","1600000","indv./L","0_20m"
"1985-08-05","2952","1200000","indv./L","0_20m"
"1985-08-05","2978","460000","indv./L","0_20m"
"1985-08-05","2985","120000","indv./L","0_20m"
"1985-08-05","2997","12000","indv./L","0_20m"
"1985-08-05","2999","160000","indv./L","0_20m"
"1985-08-05","3017","68000","indv./L","0_20m"
"1985-08-05","3101","47000","indv./L","0_20m"
"1985-08-05","3410","11000","indv./L","0_20m"
"1985-08-05","3435","4400","indv./L","0_20m"
"1985-08-05","3441","440","indv./L","0_20m"
"1985-08-05","4998","310000","indv./L","0_20m"
"1985-08-05","5599","1300","indv./L","0_20m"
"1985-08-05","5903","180","indv./L","0_20m"
"1985-08-05","5906","40","indv./L","0_20m"
"1985-08-05","5909","400","indv./L","0_20m"
"1985-08-05","5909","360","indv./L","0_20m"
"1985-08-05","5911","20","indv./L","0_20m"
"1985-08-05","6003","20","indv./L","0_20m"
"1985-08-05","6003","170","indv./L","0_20m"
"1985-08-05","6013","34","indv./L","0_20m"
"1985-08-05","6015","50","indv./L","0_20m"
"1985-08-05","6016","2","indv./L","0_20m"
"1985-08-05","6027","18","indv./L","0_20m"
"1985-08-05","6041","420","indv./L","0_20m"
"1985-08-05","6098","80","indv./L","0_20m"
"1985-08-05","6099","780","indv./L","0_20m"
"1985-08-05","6209","2","indv./L","0_20m"
"1985-08-26","103","7900000","indv./L","0_20m"
"1985-08-26","110","31000","indv./L","0_20m"
"1985-08-26","127","250000","indv./L","0_20m"
"1985-08-26","136","830000","indv./L","0_20m"
"1985-08-26","305","49000","indv./L","0_20m"
"1985-08-26","311","59000","indv./L","0_20m"
"1985-08-26","327","180000","indv./L","0_20m"
"1985-08-26","609","5200","indv./L","0_20m"
"1985-08-26","610","21000","indv./L","0_20m"
"1985-08-26","612","120000","indv./L","0_20m"
"1985-08-26","621","4200","indv./L","0_20m"
"1985-08-26","638","42000","indv./L","0_20m"
"1985-08-26","649","5200","indv./L","0_20m"
"1985-08-26","858","52000","indv./L","0_20m"
"1985-08-26","1004","110000","indv./L","0_20m"
"1985-08-26","1019","130000","indv./L","0_20m"
"1985-08-26","1030","36000","indv./L","0_20m"
"1985-08-26","1207","120000","indv./L","0_20m"
"1985-08-26","1232","220000","indv./L","0_20m"
"1985-08-26","1243","9600","indv./L","0_20m"
"1985-08-26","1277","1000","indv./L","0_20m"
"1985-08-26","1280","2600","indv./L","0_20m"
"1985-08-26","1705","21000","indv./L","0_20m"
"1985-08-26","1706","60","indv./L","0_20m"
"1985-08-26","1722","60","indv./L","0_20m"
"1985-08-26","1733","1000","indv./L","0_20m"
"1985-08-26","1740","20","indv./L","0_20m"
"1985-08-26","2001","120000","indv./L","0_20m"
"1985-08-26","2015","120000","indv./L","0_20m"
"1985-08-26","2021","150000","indv./L","0_20m"
"1985-08-26","2099","31000","indv./L","0_20m"
"1985-08-26","2601","320000","indv./L","0_20m"
"1985-08-26","2613","480000","indv./L","0_20m"
"1985-08-26","2621","120000","indv./L","0_20m"
"1985-08-26","2907","47000","indv./L","0_20m"
"1985-08-26","2911","1800","indv./L","0_20m"
"1985-08-26","2916","100000","indv./L","0_20m"
"1985-08-26","2924","95000","indv./L","0_20m"
"1985-08-26","2951","620000","indv./L","0_20m"
"1985-08-26","2952","460000","indv./L","0_20m"
"1985-08-26","2978","400000","indv./L","0_20m"
"1985-08-26","2985","33000","indv./L","0_20m"
"1985-08-26","2997","42000","indv./L","0_20m"
"1985-08-26","2999","63000","indv./L","0_20m"
"1985-08-26","3003","21000","indv./L","0_20m"
"1985-08-26","3009","13000","indv./L","0_20m"
"1985-08-26","3017","31000","indv./L","0_20m"
"1985-08-26","3031","17000","indv./L","0_20m"
"1985-08-26","3101","33000","indv./L","0_20m"
"1985-08-26","3410","22000","indv./L","0_20m"
"1985-08-26","3435","6400","indv./L","0_20m"
"1985-08-26","3441","1100","indv./L","0_20m"
"1985-08-26","4998","180000","indv./L","0_20m"
"1985-08-26","5000","180","indv./L","0_20m"
"1985-08-26","5512","180","indv./L","0_20m"
"1985-08-26","5599","1600","indv./L","0_20m"
"1985-08-26","5708","100","indv./L","0_20m"
"1985-08-26","5903","680","indv./L","0_20m"
"1985-08-26","5906","140","indv./L","0_20m"
"1985-08-26","5909","280","indv./L","0_20m"
"1985-08-26","5911","100","indv./L","0_20m"
"1985-08-26","6003","6","indv./L","0_20m"
"1985-08-26","6003","400","indv./L","0_20m"
"1985-08-26","6013","50","indv./L","0_20m"
"1985-08-26","6015","260","indv./L","0_20m"
"1985-08-26","6016","6","indv./L","0_20m"
"1985-08-26","6027","110","indv./L","0_20m"
"1985-08-26","6041","26","indv./L","0_20m"
"1985-08-26","6098","36","indv./L","0_20m"
"1985-08-26","6099","680","indv./L","0_20m"
"1985-09-23","100","150000","indv./L","0_20m"
"1985-09-23","103","37000000","indv./L","0_20m"
"1985-09-23","110","30000","indv./L","0_20m"
"1985-09-23","127","1200000","indv./L","0_20m"
"1985-09-23","136","1900000","indv./L","0_20m"
"1985-09-23","305","260000","indv./L","0_20m"
"1985-09-23","311","380000","indv./L","0_20m"
"1985-09-23","327","240000","indv./L","0_20m"
"1985-09-23","609","10000","indv./L","0_20m"
"1985-09-23","610","10000","indv./L","0_20m"
"1985-09-23","612","110000","indv./L","0_20m"
"1985-09-23","621","2100","indv./L","0_20m"
"1985-09-23","638","21000","indv./L","0_20m"
"1985-09-23","858","5200","indv./L","0_20m"
"1985-09-23","1004","160000","indv./L","0_20m"
"1985-09-23","1019","120000","indv./L","0_20m"
"1985-09-23","1030","42000","indv./L","0_20m"
"1985-09-23","1207","31000","indv./L","0_20m"
"1985-09-23","1232","230000","indv./L","0_20m"
"1985-09-23","1276","2100","indv./L","0_20m"
"1985-09-23","1280","5300","indv./L","0_20m"
"1985-09-23","1705","2100","indv./L","0_20m"
"1985-09-23","1706","60","indv./L","0_20m"
"1985-09-23","1722","60","indv./L","0_20m"
"1985-09-23","1733","7900","indv./L","0_20m"
"1985-09-23","1740","100","indv./L","0_20m"
"1985-09-23","2001","70000","indv./L","0_20m"
"1985-09-23","2015","31000","indv./L","0_20m"
"1985-09-23","2021","280000","indv./L","0_20m"
"1985-09-23","2099","26000","indv./L","0_20m"
"1985-09-23","2398","2100","indv./L","0_20m"
"1985-09-23","2601","99000","indv./L","0_20m"
"1985-09-23","2613","270000","indv./L","0_20m"
"1985-09-23","2621","42000","indv./L","0_20m"
"1985-09-23","2907","88000","indv./L","0_20m"
"1985-09-23","2911","70000","indv./L","0_20m"
"1985-09-23","2916","150000","indv./L","0_20m"
"1985-09-23","2924","60000","indv./L","0_20m"
"1985-09-23","2951","790000","indv./L","0_20m"
"1985-09-23","2952","670000","indv./L","0_20m"
"1985-09-23","2969","20","indv./L","0_20m"
"1985-09-23","2978","130000","indv./L","0_20m"
"1985-09-23","2985","21000","indv./L","0_20m"
"1985-09-23","2997","21000","indv./L","0_20m"
"1985-09-23","2999","93000","indv./L","0_20m"
"1985-09-23","3009","19000","indv./L","0_20m"
"1985-09-23","3017","42000","indv./L","0_20m"
"1985-09-23","3031","4300","indv./L","0_20m"
"1985-09-23","3101","42000","indv./L","0_20m"
"1985-09-23","3410","14000","indv./L","0_20m"
"1985-09-23","3435","3300","indv./L","0_20m"
"1985-09-23","3441","1200","indv./L","0_20m"
"1985-09-23","4998","250000","indv./L","0_20m"
"1985-09-23","5512","120","indv./L","0_20m"
"1985-09-23","5599","1800","indv./L","0_20m"
"1985-09-23","5708","40","indv./L","0_20m"
"1985-09-23","5903","160","indv./L","0_20m"
"1985-09-23","5909","80","indv./L","0_20m"
"1985-09-23","6001","10","indv./L","0_20m"
"1985-09-23","6003","2000","indv./L","0_20m"
"1985-09-23","6015","28","indv./L","0_20m"
"1985-09-23","6027","28","indv./L","0_20m"
"1985-09-23","6041","12","indv./L","0_20m"
"1985-09-23","6099","220","indv./L","0_20m"
"1985-09-23","6201","4","indv./L","0_20m"
"1985-10-22","103","150000","indv./L","0_20m"
"1985-10-22","110","4300","indv./L","0_20m"
"1985-10-22","127","140000","indv./L","0_20m"
"1985-10-22","303","17000","indv./L","0_20m"
"1985-10-22","305","5300","indv./L","0_20m"
"1985-10-22","311","7500","indv./L","0_20m"
"1985-10-22","609","5000","indv./L","0_20m"
"1985-10-22","610","36000","indv./L","0_20m"
"1985-10-22","612","73000","indv./L","0_20m"
"1985-10-22","638","68000","indv./L","0_20m"
"1985-10-22","649","5200","indv./L","0_20m"
"1985-10-22","1004","83000","indv./L","0_20m"
"1985-10-22","1019","12000","indv./L","0_20m"
"1985-10-22","1029","16000","indv./L","0_20m"
"1985-10-22","1030","36000","indv./L","0_20m"
"1985-10-22","1207","78000","indv./L","0_20m"
